source,text
source,text
"""قانون إصدار قانون حماية المستهلك رقم 181 لسنة 2018 - المادة الأولى""",يُعمل بأحكام القانون المرافق في شأن حماية المستهلك. ولا تخل أحكامه بأحكام قانون حماية المنافسة ومنع الممارسات الاحتكارية الصادر بالقانون رقم 3 لسنة 2005، وقانون الهيئة القومية لسلامة الغذاء الصادر بالقانون رقم 1 لسنة 2017
"""قانون إصدار قانون حماية المستهلك رقم 181 لسنة 2018 - المادة الثانية""",تختص المحاكم الاقتصادية بالفصل في المنازعات المدنية والتجارية التي تنشأ عن تطبيق أحكام القانون المرافق، وتختص محكمة القضاء الإداري بالفصل في المنازعات الإدارية التي تنشأ عن تطبيق أحكامه.
"""قانون إصدار قانون حماية المستهلك رقم 181 لسنة 2018 - المادة الثالثة""",تصدر اللائحة التنفيذية للقانون المرافق بقرار من رئيس مجلس الوزراء خلال ثلاثة أشهر من تاريخ العمل به، وإلى أن تصدر هذه اللائحة يستمر العمل باللوائح والقرارات السارية، وبما لا يتعارض مع أحكامه.
"""قانون إصدار قانون حماية المستهلك رقم 181 لسنة 2018 - المادة الرابعة""",يُلغى قانون حماية المستهلك الصادر بالقانون رقم 67 لسنة 2006
"""قانون إصدار قانون حماية المستهلك رقم 181 لسنة 2018 - المادة الخامسة""",ينشر هذا القانون في الجريدة الرسمية، ويُعمل به اعتباراً من مرور ثلاثة أشهر على تاريخ نشره. يُبصم هذا القانون بخاتم الدولة، ويُنفذ كقانون من قوانينها. صدر برئاسة الجمهورية في 3 من المحرم سنة 1440هـ (الموافق 13 سبتمبر سنة 2018م).
"""قانون حماية المستهلك رقم 181 لسنة 2018 - الباب الأول - تعريفات - مادة 1""",في تطبيق أحكام هذا القانون، يقصد بالكلمات والعبارات التالية المعنى المبين قرين كل منها: 1 - المستهلك: كل شخص طبيعي أو اعتباري يقدم إليه أحد المنتجات لإشباع حاجاته غير المهنية أو غير الحرفية أو غير التجارية، أو يجرى التعامل أو التعاقد معه بهذا الخصوص. 2 - الجهاز: جهاز حماية المستهلك. 3 - الأشخاص: الأشخاص الطبيعيون، والأشخاص الاعتبارية ومنها الشركات بجميع أشكالها، والكيانات الاقتصادية، والجمعيات والاتحادات والمؤسسات  والروابط والتجمعات المالية، وتجمعات الأشخاص على اختلاف طرق تأسيسها المقررة قانونًا المعنية بحماية المستهلك، وغير ذلك من الأطراف المرتبطة على النحو الذي تحدده اللائحة التنفيذية لهذا القانون. 4 - المنتجات: السلع والخدمات المقدمة من أشخاص القانون العام أو الخاص وتشمل السلع المستعملة التي يتم التعاقد عليها من خلال مُورّد، عدا الخدمات المالية والمصرفية المنظمة بأحكام قانون البنك المركزي والجهاز المصرفي، وقانون تنظيم الرقابة على الأسواق والأدوات المالية غير المصرفية. 5 - المورد: كل شخص يمارس نشاطًا تجاريًا أو صناعيًا أو مهنيًا أو حرفيًا أو يقدم خدمة للمستهلك، أو ينتج سلعة أو يصنعها أو يستوردها، أو يصدرها أو يبيعها أو يؤجرها أو يعرضها أو يتداولها أو يوزعها أو يسوقها، وذلك بهدف تقديمها إلى المستهلك أو التعامل أو التعاقد معه عليها بأي طريقة من الطرق بما في ذلك الوسائل الإلكترونية وغيرها من الوسائل التقنية الحديثة. 6 - المعلن: كل شخص يقوم بالإعلان عن سلعة أو خدمة أو الترويج لها بذاته أو بواسطة غيره باستخدام أي وسيلة من الوسائل الإعلامية أو الإعلانية، بما في ذلك الوسائل الرقمية . ويُعد مُعلناً، طالب الإعلان والوسيط الإعلاني والوكالة الإعلانية ووسيلة الإعلان، وذلك كله وفقا للمواصفات القياسية المصرية الخاصة باشتراطات الإعلان عن السلع والخدمات. 7 - العيب: كل نقص في قيمة أو منفعة أي من المنتجات بحسب الغاية المقصودة من الاستفادة منها، ويؤدى بالضرورة إلى حرمان المستهلك كليًا أو جزئيًا بها فيما أعدت من أجله، بما في ذلك النقص الذي ينتج من خطأ في مناولة السلعة أو تخزينها، وذلك كله ما لم يكن المستهلك قد تسبب في وقوع هذا النقص. 8 - التعاقد عن بعد: عمليات عرض المنتجات أو بيعها أو شرائها باستخدام شبكة المعلومات الدولية (الإنترنت)، أو أي وسيلة من وسائل الاتصال المرئية والمسموعة والمقروءة، أو عن طريق الهاتف أو أي وسيلة أخرى. 9 - المسابقات: كل عمل يُعرض على الجمهور مباشرة أو بواسطة وسيلة إعلامية أو أي وسيلة أخرى، تحت أي مسمى، بما يبعث لدى الجمهور أمل الحصول على جوائز مالية أو عينية مقابل تحملهم أعباء مالية أياً كانت قيمتها. 10 - السلوك الخادع: كل فعل أو امتناع عن فعل من جانب المنتج أو المعلن يؤدى إلى خلق انطباع غير حقيقي أو مضلل لدى المستهلك، أو يؤدى إلى وقوعه في خلط أو غلط. 11 - الوزير المختص: رئيس مجلس الوزراء.
"""قانون حماية المستهلك رقم 181 لسنة 2018 - الباب الأول - تعريفات - مادة 2""",حرية ممارسة النشاط الاقتصادي مكفولة للجميع، ويحظر على أي شخص إبرام أي اتفاق أو ممارسة أي نشاط يكون من شأنه الإخلال بحقوق المستهلك الأساسية، وعلى الأخص: 1 - الحق في الصحة والسلامة عند استعماله العادي للمنتجات. 2 - الحق في الحصول على جميع المعلومات والبيانات الصحيحة عن الخدمات أو المنتجات التي يشتريها أو يستخدمها أو تقدم إليه. 3 - الحق في الاختيار الحر لمنتجات تتوافر فيها شروط الجودة المطابقة للمواصفات والسعر العادل التنافسي الذي تحدده آليات السوق. 4 - الحق في الحفاظ على الكرامة الشخصية واحترام العادات والتقاليد المجتمعية. 5 - الحق في المشاركة في المؤسسات والمجالس واللجان التي يتصل عملها بحماية المستهلك. 6 - الحق في رفع الدعاوى القضائية عن كل ما من شانه الإخلال بحقوق المستهلك أو الإضرار بها أو تقييدها، وذلك بإجراءات سريعة وميسرة. 7 - الحق في الحصول على تعويض عادل عن الأضرار التي تلحق بالمستهلك أو بأمواله جراء شراء المنتجات أو استخدامها أو تلقى الخدمات. وذلك كله دون الإخلال بما تقضي به المعاهدات والاتفاقيات الدولية النافذة في جمهورية مصر العربية.
"""قانون حماية المستهلك رقم 181 لسنة 2018 - الباب الثانى - التزامات المورد والمعلن - الفصل الأول - الالتزامات العامة - مادة 3""",يلتزم المورد بقواعد الصحة والسلامة ومعايير الجودة وضمانها للمستهلك في منتجاته وفقًا للمواصفات القياسية المصرية، أو وفقًا للمواصفات الدولية المعتمدة في مصر في حال عدم وجودها.
"""قانون حماية المستهلك رقم 181 لسنة 2018 - الباب الثانى - التزامات المورد والمعلن - الفصل الأول - الالتزامات العامة - مادة 4""",يلتزم المورد بإعلام المستهلك بجميع البيانات الجوهرية عن المنتجات، وعلى الأخص مصدر المنتج وثمنه وصفاته وخصائصه الأساسية، وأي بيانات أخرى تحددها اللائحة التنفيذية لهذا القانون بحسب طبيعة المنتج.
